NAME,state,population_2015,population_2020,2015_to_2020_chg
53522,55,1067,971,-0.08997188378631682
53525,55,4022,4132,0.027349577324714103
53559,55,6017,6478,0.07661625394714977
53561,55,1577,2077,0.3170577045022194
53569,55,1150,1216,0.05739130434782602
56222,27,1956,2199,0.12423312883435589
56227,27,190,249,0.31052631578947376
56256,27,2536,2417,-0.04692429022082023
56260,27,815,969,0.18895705521472395
56273,27,4966,5066,0.020136931131695457
56277,27,3018,3123,0.03479125248508952
56278,27,2780,2710,-0.025179856115107868
56292,27,577,606,0.05025996533795496
56301,27,32943,34862,0.05825213247123817
56311,27,683,724,0.06002928257686668
56318,27,1174,967,-0.17632027257240201
56332,27,1243,1589,0.27835880933226065
56336,27,1510,1521,0.007284768211920589
56353,27,8952,9142,0.02122430741733683
56433,27,1758,1650,-0.061433447098976135
56449,27,1975,1817,-0.07999999999999996
56465,27,1986,2071,0.04279959718026194
56481,27,2203,2210,0.003177485247390033
56482,27,6610,7075,0.0703479576399395
56527,27,759,924,0.21739130434782616
56531,27,1927,1910,-0.008822003113648114
56536,27,401,338,-0.15710723192019949
56542,27,2943,2656,-0.09751953788651035
56567,27,3436,3066,-0.10768335273573926
56572,27,5312,5531,0.04122740963855431
56573,27,6344,6498,0.02427490542244648
56587,27,1297,1372,0.057825751734772446
56601,27,33548,34505,0.028526290687969524
56637,27,254,187,-0.2637795275590551
56663,27,184,201,0.09239130434782616
56688,27,127,92,-0.2755905511811023
56733,27,451,328,-0.2727272727272727
56735,27,774,769,-0.006459948320413411
56011,27,9023,9518,0.054859802726366036
56026,27,1930,2139,0.10829015544041454
56035,27,411,446,0.08515815085158152
56054,27,866,995,0.14896073903002316
56072,27,2268,2143,-0.05511463844797182
56101,27,5855,5849,-0.001024765157984664
56119,27,1028,1085,0.05544747081712065
56131,27,2412,2215,-0.08167495854063023
56132,27,501,446,-0.1097804391217565
56138,27,967,996,0.02998965873836612
56157,27,915,731,-0.20109289617486337
56164,27,5625,5410,-0.03822222222222227
56167,27,685,684,-0.0014598540145985828
56168,27,855,769,-0.10058479532163744
56180,27,1391,1151,-0.17253774263120059
56201,27,23092,23465,0.016152780183613435
54416,55,1883,1671,-0.11258629845990442
54420,55,1263,1304,0.03246239113222482
54442,55,1148,1287,0.12108013937282225
54455,55,17449,18105,0.037595277666341964
54460,55,2675,2757,0.03065420560747656
54485,55,330,268,-0.18787878787878787
54491,55,1591,1457,-0.08422375864236331
54511,55,1282,1280,-0.0015600624024960652
54513,55,414,435,0.050724637681159424
54515,55,464,485,0.04525862068965525
56545,27,706,654,-0.07365439093484416
56554,27,2643,2584,-0.022323117669315162
56569,27,1384,1287,-0.0700867052023122
56628,27,1534,1603,0.04498044328552808
56659,27,59,99,0.6779661016949152
56669,27,309,241,-0.2200647249190939
56670,27,1757,1548,-0.11895276038702329
56684,27,329,279,-0.15197568389057747
56714,27,1124,1229,0.09341637010676163
56467,27,2371,2685,0.13243357233234931
56470,27,10602,10654,0.004904734955668788
56472,27,7613,8250,0.0836726651779851
56473,27,3441,3176,-0.07701249636733509
56479,27,5079,4983,-0.01890135853514474
56044,27,1978,2171,0.09757330637007078
56056,27,59,80,0.35593220338983045
56115,27,1199,1405,0.1718098415346121
56118,27,382,483,0.26439790575916233
56120,27,1132,969,-0.14399293286219084
56143,27,4442,4179,-0.05920756416028816
56144,27,1168,1071,-0.08304794520547942
56145,27,647,526,-0.18701700154559509
56149,27,1255,1075,-0.14342629482071712
56156,27,5871,5950,0.013455970022142827
56165,27,458,313,-0.3165938864628821
56172,27,3071,2994,-0.025073266037121456
56511,27,1954,1876,-0.03991811668372569
56515,27,3176,2840,-0.10579345088161207
56516,27,290,292,0.006896551724137945
56518,27,367,379,0.032697547683923744
56520,27,4079,3751,-0.08041186565334646
56535,27,1285,1227,-0.045136186770427966
56729,27,120,94,-0.21666666666666667
56731,27,78,132,0.6923076923076923
56744,27,506,492,-0.02766798418972327
56754,27,536,589,0.09888059701492535
56758,27,422,295,-0.30094786729857825
56763,27,5403,5150,-0.04682583749768643
56153,27,212,171,-0.19339622641509435
56078,27,477,523,0.09643605870020955
56080,27,798,728,-0.08771929824561409
56088,27,1942,1811,-0.06745623069001028
56177,27,39,51,0.3076923076923077
56219,27,817,1224,0.4981640146878825
56228,27,871,951,0.09184845005740527
56231,27,455,411,-0.09670329670329669
56237,27,571,550,-0.03677758318739055
56240,27,1004,910,-0.09362549800796816
56245,27,613,735,0.19902120717781413
54824,55,2407,2326,-0.033651848774407966
54846,55,535,675,0.26168224299065423
54864,55,1353,1376,0.01699926090170001
54870,55,1599,1689,0.05628517823639778
54927,55,495,443,-0.10505050505050506
54945,55,3619,3424,-0.053882287924841066
54962,55,1145,1154,0.007860262008733576
54984,55,3119,3081,-0.012183392112856684
54517,55,103,121,0.17475728155339798
54534,55,2333,2333,0.0
56367,27,6658,6910,0.03784920396515479
56484,27,3501,2958,-0.1550985432733505
56543,27,270,243,-0.09999999999999998
56627,27,265,242,-0.08679245283018866
56652,27,491,474,-0.03462321792260692
56701,27,12837,13061,0.017449559866012265
56761,27,433,440,0.01616628175519641
56728,27,1411,1287,-0.08788093550673282
63072,29,2782,4313,0.5503235082674336
63438,29,524,322,-0.3854961832061069
63441,29,1279,971,-0.24081313526192338
63445,29,3605,3496,-0.03023578363384194
63460,29,354,329,-0.07062146892655363
63533,29,776,864,0.11340206185567014
63549,29,2512,2562,0.019904458598726027
63563,29,662,540,-0.18429003021148038
63601,29,15614,16051,0.02798770334315348
63622,29,721,1167,0.6185852981969486
63663,29,648,789,0.21759259259259256
63629,29,1417,1109,-0.2173606210303458
63633,29,714,788,0.10364145658263313
63654,29,646,573,-0.11300309597523217
63665,29,214,185,-0.13551401869158874
63750,29,0,20,inf
63771,29,2575,2655,0.03106796116504862
63774,29,152,181,0.19078947368421062
63825,29,4098,4495,0.09687652513421185
63847,29,201,18,-0.9104477611940298
63852,29,1274,1376,0.0800627943485086
63857,29,12821,12082,-0.057639809687231924
63869,29,3546,3381,-0.04653130287648055
63880,29,15,150,9.0
63932,29,1456,1032,-0.2912087912087912
63942,29,751,647,-0.13848202396804266
63953,29,2072,1310,-0.36776061776061775
63957,29,5787,6222,0.07516848107827889
63656,29,403,286,-0.29032258064516125
63626,29,1505,1057,-0.29767441860465116
63636,29,567,594,0.04761904761904767
63653,29,1442,1472,0.020804438280166426
63664,29,8544,9153,0.0712780898876404
63736,29,3293,3793,0.15183723048891595
63543,29,375,223,-0.4053333333333333
63660,29,3901,3912,0.0028197897974877595
63567,29,141,163,0.15602836879432624
63038,29,6815,7418,0.08848129126925897
63451,29,206,167,-0.1893203883495146
63373,29,581,565,-0.027538726333907082
63450,29,65,160,1.4615384615384617
91706,06,77877,76581,-0.016641627181324448
91710,06,84812,90481,0.0668419563269349
91711,06,36651,36217,-0.011841423153529207
91906,06,3466,4327,0.24841315637622619
91913,06,45430,51054,0.12379484921857808
91942,06,39804,40714,0.022862023917194163
91948,06,44,115,1.6136363636363638
91962,06,1998,2652,0.3273273273273274
91978,06,9793,10949,0.11804350045951195
91001,06,37163,36697,-0.012539353658208463
82725,56,232,170,-0.26724137931034486
82838,56,415,526,0.26746987951807233
82922,56,40,302,6.55
82942,56,81,58,-0.28395061728395066
82050,56,241,323,0.34024896265560156
82944,56,260,627,1.4115384615384614
82945,56,303,194,-0.35973597359735976
82060,56,435,281,-0.3540229885057471
82210,56,431,243,-0.43619489559164737
82217,56,130,27,-0.7923076923076923
82227,56,187,211,0.12834224598930488
82240,56,10355,10680,0.031385803959439906
82301,56,9474,8815,-0.06955879248469499
82323,56,82,267,2.2560975609756095
82332,56,158,94,-0.40506329113924056
82414,56,15455,15383,-0.0046586865092203
82441,56,216,184,-0.14814814814814814
82514,56,1686,1674,-0.007117437722419906
82516,56,474,434,-0.08438818565400841
82637,56,4009,4143,0.0334247942130208
82642,56,70,48,-0.3142857142857143
82644,56,1676,1626,-0.029832935560859197
82710,56,281,127,-0.5480427046263345
82731,56,40,175,3.375
82835,56,273,410,0.5018315018315018
82943,56,140,166,0.18571428571428572
82059,56,121,186,0.5371900826446281
82063,56,114,109,-0.04385964912280704
82190,56,683,1183,0.7320644216691068
82222,56,169,129,-0.23668639053254437
82225,56,2094,1887,-0.09885386819484243
82335,56,30,45,0.5
82420,56,964,733,-0.23962655601659755
82432,56,267,246,-0.0786516853932584
82442,56,687,776,0.1295487627365357
82513,56,1815,1549,-0.14655647382920112
82723,56,474,111,-0.7658227848101266
82730,56,1489,1846,0.2397582269979852
82833,56,76,112,0.4736842105263157
82839,56,1227,1293,0.05378973105134466
82938,56,97,380,2.917525773195876
82219,56,16,28,0.75
82221,56,665,502,-0.24511278195488717
82244,56,535,540,0.009345794392523255
82327,56,792,989,0.2487373737373737
82433,56,922,1248,0.3535791757049891
82512,56,136,179,0.3161764705882353
82620,56,323,218,-0.32507739938080493
89011,32,19848,29556,0.48911729141475213
89018,32,4517,4694,0.039185299977861465
89043,32,1193,1493,0.2514668901927912
89052,32,51903,56242,0.08359825058281789
89108,32,73572,75201,0.022141575599412766
95476,06,37646,37150,-0.013175370557296895
95485,06,2492,2804,0.1252006420545746
95524,06,1956,1764,-0.09815950920245398
95492,06,29486,29502,0.0005426304008682159
95501,06,23689,23948,0.01093334459031614
81143,08,611,719,0.1767594108019639
81147,08,11564,12794,0.10636457973019708
81211,08,7275,9017,0.2394501718213058
81008,08,10236,11659,0.13901914810472848
81024,08,144,170,0.18055555555555558
81025,08,907,685,-0.24476295479603083
81027,08,122,163,0.33606557377049184
81033,08,183,153,-0.16393442622950816
81044,08,331,193,-0.4169184290030211
81049,08,303,233,-0.23102310231023104
81005,08,30847,32062,0.03938794696404835
81023,08,1285,1268,-0.01322957198443575
81524,08,1832,2519,0.375
81640,08,129,112,-0.13178294573643412
81643,08,685,430,-0.3722627737226277
81082,08,11702,11540,-0.0138437873867715
81226,08,9162,9110,-0.005675616677581319
81327,08,716,384,-0.46368715083798884
81432,08,2791,3130,0.1214618416338229
81077,08,481,653,0.3575883575883576
81241,08,104,208,1.0
81043,08,37,50,0.3513513513513513
81064,08,248,290,0.1693548387096775
81133,08,918,1276,0.3899782135076253
81140,08,2725,2150,-0.21100917431192656
81144,08,7038,6837,-0.0285592497868713
81221,08,286,304,0.06293706293706292
81326,08,2116,2663,0.2585066162570888
81410,08,1611,1510,-0.0626939788950962
81413,08,4893,5633,0.15123646024933568
81427,08,966,1233,0.27639751552795033
81523,08,1261,749,-0.40602696272799366
81525,08,1179,1522,0.2909245122985582
81004,08,25412,27159,0.0687470486384385
81041,08,719,696,-0.03198887343532686
81087,08,246,130,-0.4715447154471545
81125,08,3352,3669,0.09457040572792352
81141,08,1497,1315,-0.1215764863059452
81212,08,30263,31129,0.02861580147374676
81230,08,8982,10110,0.12558450233800933
81235,08,740,740,0.0
81236,08,935,1207,0.290909090909091
81240,08,3691,3659,-0.00866973719859121
81243,08,146,65,-0.5547945205479452
81301,08,29497,30307,0.027460419703698724
81321,08,14242,15389,0.08053644151102368
81435,08,5111,5243,0.025826648405400165
81501,08,24570,23717,-0.03471713471713467
81506,08,10832,11895,0.0981351550960119
80814,08,3485,4125,0.18364418938307026
80822,08,297,230,-0.22558922558922556
80829,08,5753,6387,0.11020337215365905
80830,08,193,170,-0.11917098445595853
80910,08,30765,31619,0.02775881683731507
80005,08,27662,28287,0.02259417251102591
80014,08,37617,39540,0.05112050402743451
80019,08,2368,3696,0.5608108108108107
80020,08,48889,51801,0.05956350099204322
80112,08,31941,34714,0.08681631758554831
85034,04,4171,5438,0.30376408535123467
85051,04,42752,46041,0.07693207335329344
85202,04,36909,40037,0.08474897721422958
85215,04,15524,16255,0.04708837928368981
85225,04,73155,69790,-0.045998222951267875
85226,04,38484,39614,0.029362852094376946
85248,04,31941,36396,0.13947590870667792
85250,04,16950,17860,0.05368731563421836
85257,04,30040,33594,0.11830892143808258
85284,04,17655,20782,0.17711696403285182
85302,04,37356,41547,0.11219081272084797
85306,04,24735,23923,-0.032827976551445315
85320,04,1391,956,-0.31272465851905107
85321,04,5069,3768,-0.25665811797198657
85323,04,40306,45361,0.1254155708827469
85326,04,55996,63438,0.13290235016786922
85333,04,471,607,0.2887473460721868
85335,04,33010,35702,0.08155104513783695
85336,04,579,873,0.5077720207253886
85361,04,5784,7082,0.22441217150760728
85367,04,20931,22067,0.054273565524819656
85375,04,27502,30285,0.10119264053523369
85533,04,2959,3412,0.15309226089895245
85544,04,1608,2800,0.7412935323383085
85611,04,1034,1246,0.20502901353965175
85613,04,5859,5563,-0.05052056664959892
85625,04,1819,1975,0.08576140736668503
85634,04,6027,6578,0.09142193462750958
85635,04,35055,33427,-0.04644130651832834
85641,04,24020,28966,0.20591174021648628
85646,04,1486,1210,-0.1857335127860027
85648,04,18857,20064,0.06400806066712628
85710,04,56534,53002,-0.06247567835284962
85531,04,406,366,-0.09852216748768472
85601,04,587,692,0.17887563884156732
85603,04,6872,7137,0.03856228172293363
85609,04,266,401,0.5075187969924813
85619,04,151,35,-0.7682119205298014
85623,04,4641,5526,0.19069166127989656
85631,04,4042,3750,-0.07224146462147452
85637,04,1425,1129,-0.20771929824561408
85643,04,8902,8771,-0.014715794203549737
85704,04,30411,34413,0.13159711946335206
85705,04,56176,57449,0.022660922814013107
85718,04,27414,26364,-0.038301597723790715
85719,04,44813,48196,0.07549148684533513
85742,04,26466,28812,0.0886420312854228
85743,04,29404,30443,0.03533532852673105
85745,04,37746,39211,0.03881205955597955
80903,08,15111,16399,0.0852359208523592
80922,08,27311,29598,0.08373915272234633
80925,08,7466,13752,0.8419501741226896
80122,08,31383,33120,0.05534843705190706
80481,08,644,617,-0.04192546583850931
80648,08,980,1718,0.7530612244897958
80403,08,18585,20302,0.09238633306429911
80420,08,850,679,-0.2011764705882353
80426,08,103,48,-0.5339805825242718
80433,08,8101,8605,0.06221454141464022
87935,35,1724,1457,-0.15487238979118334
87942,35,1176,707,-0.39880952380952384
87043,35,4963,4506,-0.09208140237759421
87045,35,1569,1692,0.07839388145315485
87062,35,1277,1792,0.40328895849647606
87109,35,40426,39961,-0.011502498392123917
87317,35,1013,2129,1.1016781836130307
87322,35,240,243,0.012499999999999956
87325,35,2850,3443,0.20807017543859652
87357,35,755,672,-0.10993377483443711
87364,35,943,1090,0.15588547189819724
87417,35,5611,5650,0.006950632685795766
87512,35,86,68,-0.2093023255813954
87513,35,994,1004,0.010060362173038184
87515,35,340,254,-0.2529411764705882
87531,35,343,396,0.1545189504373179
87556,35,2223,2159,-0.02878992352676568
87560,35,1478,1303,-0.118403247631935
87566,35,3571,2932,-0.17894147297675722
87714,35,1123,1045,-0.06945681211041854
87825,35,1675,2302,0.37432835820895516
87006,35,958,1171,0.22233820459290188
87014,35,537,469,-0.12662942271880817
87026,35,4073,4077,0.0009820770930517586
87036,35,2255,1585,-0.29711751662971175
87037,35,586,808,0.3788395904436861
87042,35,3625,3599,-0.007172413793103405
87008,35,2622,2541,-0.03089244851258577
87020,35,11593,11058,-0.046148537910808196
87031,35,44460,44542,0.0018443544759334518
87034,35,2260,1858,-0.1778761061946903
87053,35,1090,1268,0.16330275229357794
87110,35,37764,39581,0.04811460650354826
87535,35,1055,1607,0.523222748815166
87518,35,129,0,-1.0
87522,35,2490,2907,0.16746987951807224
87524,35,61,89,0.459016393442623
87537,35,3407,2850,-0.16348693865570885
87540,35,879,904,0.028441410693970326
87001,35,4442,3675,-0.17266996848266547
87011,35,40,35,-0.125
87018,35,457,499,0.09190371991247259
87023,35,573,577,0.00698080279232105
87027,35,274,289,0.054744525547445244
87044,35,498,184,-0.6305220883534137
87049,35,892,1761,0.9742152466367713
87061,35,260,293,0.12692307692307692
87102,35,19840,19486,-0.017842741935483852
87106,35,25562,25299,-0.010288709803614737
79326,48,22,63,1.8636363636363638
79359,48,2871,3129,0.08986415882967602
79380,48,243,94,-0.6131687242798354
79778,48,880,1115,0.2670454545454546
79347,48,7380,6954,-0.05772357723577237
79379,48,715,551,-0.22937062937062935
79360,48,14810,16760,0.13166779203241052
79366,48,1319,903,-0.31539044730856713
79377,48,290,246,-0.15172413793103445
79381,48,1335,1590,0.1910112359550562
62221,17,28402,30009,0.0565805224984155
62232,17,7070,6442,-0.08882602545968887
62233,17,9839,9482,-0.03628417522105909
62240,17,1933,1499,-0.22452146921883087
62244,17,1096,931,-0.15054744525547448
62245,17,1575,1933,0.22730158730158734
62254,17,5927,5896,-0.0052303020077610896
62279,17,36,12,-0.6666666666666667
62298,17,16557,17101,0.032856193754907226
62301,17,32848,31744,-0.03360935216755967
62313,17,261,415,0.5900383141762453
62346,17,235,146,-0.37872340425531914
62355,17,898,824,-0.08240534521158127
62363,17,5959,5472,-0.0817251216647088
62365,17,760,549,-0.27763157894736845
62376,17,1178,1065,-0.09592529711375208
62411,17,4356,4170,-0.04269972451790638
62418,17,1814,2101,0.15821389195148838
62424,17,2314,2447,0.0574762316335351
62444,17,341,396,0.16129032258064524
62454,17,11449,10788,-0.05773429993885926
62459,17,273,358,0.31135531135531136
62461,17,782,688,-0.12020460358056262
62463,17,1316,1076,-0.18237082066869303
62522,17,15903,15256,-0.04068414764509842
62523,17,1058,1183,0.11814744801512278
62526,17,33637,30627,-0.0894847935309332
62556,17,245,370,0.510204081632653
62612,17,1904,1590,-0.1649159663865546
62644,17,5118,4814,-0.059398202422821456
62650,17,27170,26008,-0.04276775855723225
62682,17,830,705,-0.1506024096385542
62684,17,5821,5773,-0.008246005840920834
62688,17,551,753,0.366606170598911
62808,17,1424,1740,0.2219101123595506
62820,17,152,159,0.046052631578947345
